lat,lng,fecha,resultado,observaciones,año
-38.02356,-57.62541,2024-06-01,No Asiste,Marique Cacique,2024
-38.01205,-57.53314,2024-06-01,Hallazgo Automotor,General Paunero,2024
-37.97962,-57.54801,2024-06-01,Asiste Policia y Libera,Dorrego,2024
-38.077284,-57.5496172,2024-06-01,Se Realiza Seguimiento del Evento,Comunidad Foral De Navarra,2024
-38.01497,-57.59107,2024-06-01,Asiste Policia y Libera,Ortiz De Zarate,2024
-38.01938,-57.61222,2024-06-01,Asiste Policia y Libera,Reforma Universitaria,2024
-38.03809,-57.58743,2024-06-01,Asiste Policia y Libera,Antonio Valentini,2024
-38.02965,-57.53608,2024-06-01,Asiste Policia y Libera,Formosa,2024
-37.9704,-57.55743,2024-06-01,Asiste Policia y Libera,Jose Cardiel Padre,2024
-38.01292,-57.5735,2024-06-01,Asiste Policia y Libera,Laprida,2024
-37.995545,-57.5522649,2024-06-01,Asiste Policia y Libera,Catamarca,2024
-37.95167,-57.60575,2024-06-01,Asiste Policia y Libera,Ecuador,2024
-38.01497,-57.5650424,2024-06-01,Asiste Policia y Libera,Formosa,2024
-37.97639,-57.58774,2024-06-01,Asiste Policia y Libera,Venticinco de 05,2024
-38.031497,-57.5545189,2024-06-01,Asiste Policia y Libera,Marcelo T. De Alvear,2024
-38.1199,-57.60851,2024-06-01,Asiste Policia y Libera,Calle 14,2024
-38.040703,-57.5423252,2024-06-01,Asiste Policia y Libera,Solis,2024
-38.00575,-57.59741,2024-06-01,Asiste Policia y Libera,Eduardo Peralta Ramos,2024
-37.99012,-57.54942,2024-06-01,Asiste Policia y Libera,Avenida Libertad,2024
-38.02922,-57.58346,2024-06-01,Asiste Policia y Libera,Casildo Villar,2024
-38.00498,-57.58255,2024-06-01,Asiste Policia y Libera,Don Bosco,2024
-37.946987,-57.550261,2024-06-01,Hallazgo Automotor,Jose Ortega Y Gasset,2024
-38.00607,-57.58485,2024-06-01,Asiste Policia y Libera,Almafuerte,2024
-38.06305,-57.56911,2024-06-01,Asiste Policia y Libera,Pesquero Narwal,2024
-37.99468,-57.56299,2024-06-01,Asiste Policia y Libera,Funes Gregorio,2024
-38.020955,-57.560052,2024-06-01,Asiste Policia y Libera,Laprida,2024
-37.968508,-57.6054788,2024-06-01,Asiste Policia y Libera,Pigue,2024
-37.992435,-57.6063614,2024-06-01,Asiste Policia y Libera,Marcelino Echegaray,2024
-38.00127,-57.5455517,2024-06-01,Se Realiza Seguimiento del Evento,Avenida Independencia,2024
-38.041777,-57.561692,2024-06-01,Asiste Policia y Libera,Juramento,2024
-37.974118,-57.5943871,2024-06-01,No Asiste,Alsina,2024
-38.00448,-57.54817,2024-06-01,Asiste Policia y Libera,Santa Fe,2024
-38.05781,-57.55787,2024-06-01,Se Realiza Seguimiento del Evento,Puan,2024
-38.001464,-57.542916,2024-06-01,Asiste Policia y Libera,San Martin,2024
-38.063469,-57.5467061,2024-06-01,Asiste Policia y Libera,General Angel Pacheco,2024
-38.032577,-57.5876566,2024-06-01,No Asiste,Rivadavia,2024
-37.98901,-57.55839,2024-06-01,Se Realiza Seguimiento del Evento,Funes Gregorio,2024
-38.0209,-57.52906,2024-06-01,Hallazgo Automotor,Aristobulo Del Valle,2024
-38.02685,-57.54373,2024-06-01,Se Realiza Seguimiento del Evento,General Lavalle Juan,2024
-38.03251,-57.56197,2024-06-01,Se Realiza Seguimiento del Evento,Magallanes,2024
-38.047249,-57.5683127,2024-06-01,Detencion,Miguel De Andrea Monseñor,2024
-37.99928,-57.55387,2024-06-01,Asiste Policia y Libera,Catamarca,2024
-38.02871,-57.61339,2024-06-01,Asiste Policia y Libera,Bravo Mario,2024
-38.02059,-57.6035938,2024-06-01,Asiste Policia y Libera,Magallanes,2024
-37.99946,-57.54691,2024-06-01,Asiste Policia y Libera,San Martin,2024
-37.976319,-57.590468,2024-06-01,Se Realiza Seguimiento del Evento,Avenida Pedro Luro,2024
-37.993294,-57.5702898,2024-06-01,Detencion,Bolivar,2024
-37.974359,-57.5804727,2024-06-01,Se Realiza Seguimiento del Evento,Arturo Alio,2024
-38.035406,-57.5910995,2024-06-01,Se Realiza Seguimiento del Evento,Armenia,2024
-38.01944,-57.56304,2024-06-01,Asiste Policia y Libera,Avenida Juan Jose Paso,2024
-38.00451,-57.56808,2024-06-01,Asiste Policia y Libera,Dorrego,2024
-38.069764,-57.5589575,2024-06-01,Asiste Policia y Libera,Genaro Giacobini,2024
-37.99951,-57.55117,2024-06-01,Se Realiza Seguimiento del Evento,Hipolito Yrigoyen,2024
-38.033221,-57.5799064,2024-06-01,Se Realiza Seguimiento del Evento,Leonardo Rosales,2024
-37.99951,-57.55117,2024-06-01,No Asiste,Hipolito Yrigoyen,2024
-37.993096,-57.5503209,2024-06-01,Asiste Policia y Libera,Tres de 02,2024
-38.009959,-57.5639469,2024-06-01,Asiste Policia y Libera,Herminia Brumana,2024
-37.968508,-57.6054788,2024-06-01,Detencion,Pigue,2024
-37.94442,-57.5776,2024-06-01,Asiste Policia y Libera,Toribio De Luzuriaga,2024
-38.0001,-57.54323,2024-06-01,Asiste Policia y Libera,Corrientes,2024
-38.05651,-57.6109,2024-06-01,Asiste Policia y Libera,Chuyantuya Cacique,2024
-38.03897,-57.55341,2024-06-01,Asiste Policia y Libera,Magallanes,2024
-37.982754,-57.5843333,2024-06-01,Asiste Policia y Libera,San Juan,2024
-38.02715,-57.5810893,2024-06-01,Asiste Policia y Libera,Avenida Vertiz,2024
-37.974816,-57.5792254,2024-06-01,Detencion,Victoriano E. Montes,2024
-38.08145,-57.56493,2024-06-01,Se Realiza Seguimiento del Evento,Boulevard Quantemoc,2024
-37.99979,-57.60358,2024-06-01,Se Realiza Seguimiento del Evento,Labarden,2024
-37.98517,-57.57515,2024-06-01,Se Realiza Seguimiento del Evento,San Martin,2024
-37.99844,-57.60195,2024-06-01,Se Realiza Seguimiento del Evento,Labarden,2024
-38.03712,-57.56101,2024-06-01,Se Realiza Seguimiento del Evento,Marcelo T. De Alvear,2024
-37.99339,-57.62749,2024-06-01,No Asiste,CALLE 234,2024
-37.9679,-57.58646,2024-06-01,No Asiste,Paula Albarracin,2024
-38.01314,-57.5665124,2024-06-01,Asiste Policia y Libera,Hipolito Yrigoyen,2024
-38.060584,-57.5712209,2024-06-01,Asiste Policia y Libera,Mario Bravo,2024
-37.99522,-57.55051,2024-06-01,No Asiste,Catamarca,2024
-38.0613,-57.57027,2024-06-01,Asiste Policia y Libera,Acha,2024
-38.044272,-57.5928084,2024-06-01,Asiste Policia y Libera,Mario Bravo,2024
-38.01196,-57.58745,2024-06-01,Asiste Policia y Libera,Doce de 10,2024
-38.000006,-57.6255826,2024-06-01,Detencion,Juana Azurduy,2024
-38.02549,-57.5310174,2024-06-01,Detencion,Roca 07,2024
-37.9758,-57.59148,2024-06-01,No Asiste,Remedios De Escalada,2024
-38.02209,-57.56236,2024-06-01,No Asiste,Santa Fe,2024
-38.081572,-57.5388552,2024-06-01,No Asiste,Avenida de los Trabajadores,2024
-38.00865,-57.53745,2024-06-01,No Asiste,Avenida Patricio Peralta Ramos,2024
-37.991873,-57.5909153,2024-06-01,No Asiste,Champagnat,2024
-38.01451,-57.53512,2024-06-01,Asiste Policia y Libera,General Paunero,2024
-38.00949,-57.56928,2024-06-01,Asiste Policia y Libera,Saavedra Cornelio,2024
-37.984941,-57.5777741,2024-06-01,Asiste Unidad Sanitaria y Traslada,Tierra Del Fuego,2024
-38.03301,-57.56331,2024-06-01,No Asiste,Diagonal Santa Cecilia,2024
-37.99866,-57.62563,2024-06-01,No Asiste,Yapeyu,2024
-38.04121,-57.5675736,2024-06-01,No Asiste,Marcelo T. De Alvear,2024
-38.040737,-57.5873604,2024-06-01,Asiste Policia y Libera,Sicilia,2024
-37.981392,-57.5443845,2024-06-01,Asiste Policia y Libera,Beruti Antonio Luis,2024
-38.045428,-57.5897238,2024-06-01,Hallazgo Automotor,General Rafael De Riego,2024
-38.05148,-57.57992,2024-06-01,Se Realiza Seguimiento del Evento,Federico Garcia Lorca,2024
-38.032485,-57.5718832,2024-06-01,No Asiste,Diagonal Elpidio Gonzalez,2024
-38.017925,-57.5660407,2024-06-01,Asiste Policia y Libera,La Rioja,2024
-37.9398,-57.54586,2024-06-01,Asiste Policia y Libera,Calabrese Eneas,2024
-37.99864,-57.62398,2024-06-01,Asiste Policia y Libera,Leonardo Rosales,2024
-38.00864,-57.58672,2024-06-01,No Asiste,Solis,2024
-38.010088,-57.5371577,2024-06-01,Asiste Policia y Libera,20 De Setiembre,2024
-37.98549,-57.58108,2024-06-01,No Asiste,Moreno,2024
-37.97176,-57.59687,2024-06-01,No Asiste,Venticinco de 05,2024
-37.987541,-57.5881438,2024-06-01,No Asiste,Olazabal Felix De,2024
-38.018654,-57.6063838,2024-06-01,Asiste Policia y Libera,Cesar A. Ceretti,2024
-37.981638,-57.5751349,2024-06-01,Asiste Policia y Libera,Tierra Del Fuego,2024
-38.034049,-57.5928098,2024-06-01,Asiste Policia y Libera,Gonzalez Chavez,2024
-37.923892,-57.5427289,2024-06-01,Asiste Policia y Libera,Los Granados,2024
-38.01526,-57.58653,2024-06-01,No Asiste,Ayolas,2024
-37.9641,-57.61455,2024-06-01,Asiste Policia y Libera,Portugal,2024
-38.034791,-57.5500985,2024-06-01,Asiste Policia y Libera,Bosch Elisa,2024
-37.99716,-57.58485,2024-06-01,No Asiste,Chile,2024
-37.962936,-57.5853132,2024-06-01,Asiste Policia y Libera,Brasil,2024
-37.9846,-57.56045,2024-06-01,Asiste Policia y Libera,Avenida Libertad,2024
-38.029913,-57.5808377,2024-06-01,Asiste Policia y Libera,Juana Manso,2024
-37.982754,-57.5843333,2024-06-01,Asiste Policia y Libera,Bravo Mario,2024
-37.99168,-57.58464,2024-06-01,Asiste Policia y Libera,Rawson,2024
-38.01102,-57.54642,2024-06-01,Asiste Policia y Libera,Arenales,2024
-38.00926,-57.57196,2024-06-01,Asiste Policia y Libera,Dorrego,2024
-37.992875,-57.5643311,2024-06-01,Asiste Policia y Libera,La Pampa,2024
-38.00919,-57.60485,2024-06-01,LPR - Se realiza seguimiento del vehiculo,Avenida Vertiz,2024
-38.0189,-57.5711611,2024-06-01,LPR - Se realiza seguimiento del vehiculo,San Lorenzo,2024
-38.01209,-57.5487,2024-06-01,LPR - Se realiza seguimiento del vehiculo,Tucuman,2024
-38.029913,-57.5808377,2024-06-01,Asiste Policia y Libera,Soler Miguel,2024
-38.052473,-57.5613839,2024-06-01,Detencion,Lebensohn Moises,2024
-37.996078,-57.5512087,2024-06-01,No Asiste,La Rioja,2024
-38.029913,-57.5808377,2024-06-01,Asiste Policia y Libera,Avenida Vertiz,2024
-38.02855,-57.57921,2024-06-01,No Asiste,Juana Manso,2024
-38.008048,-57.576591,2024-06-01,Hallazgo Automotor,Avenida Juan Jose Paso,2024
-38.00662,-57.54848,2024-06-01,Se Realiza Seguimiento del Evento,Corrientes,2024
-38.001973,-57.5531637,2024-06-01,Detencion,Brown Almirante,2024
-37.98413,-57.58835,2024-06-01,Asiste Policia y Libera,Bahia Blanca,2024
-37.99346,-57.59872,2024-06-01,LPR - Se realiza seguimiento del vehiculo,Tres Arroyos,2024
-38.001901,-57.5886906,2024-06-01,Asiste Policia y Libera,Matheu Domingo,2024
-37.99454,-57.58557,2024-06-01,No Asiste,Alvarado Rudecindo,2024
-38.0059,-57.5521,2024-06-01,No Asiste,Cordoba,2024
-38.02082,-57.61889,2024-06-01,No Asiste,Andres Mac Gaul,2024
-37.99395,-57.59772,2024-06-01,No Asiste,Senador Enzo Bordabehere,2024
-37.98413,-57.58835,2024-06-01,No Asiste,Bahia Blanca,2024
-37.99716,-57.58485,2024-06-01,Hallazgo Automotor,Chile,2024
-38.0285,-57.58616,2024-06-01,No Asiste,Tripulantes Del Fournier,2024
-38.01051,-57.54744,2024-06-01,Asiste Policia y Libera,Rawson,2024
-37.95761,-57.59805,2024-06-01,No Asiste,Bolivia,2024
-37.96924,-57.60183,2024-06-01,Se Realiza Seguimiento del Evento,Cetz,2024
-37.97313,-57.54979,2024-06-01,Se Realiza Seguimiento del Evento,Juan A. Peña,2024
-38.02254,-57.58715,2024-06-01,No Asiste,Celestino Vidal Coronel,2024
-37.97396,-57.60842,2024-06-01,No Asiste,254,2024
-37.95731,-57.59641,2024-06-01,Hallazgo Automotor,Beruti Antonio Luis,2024
-38.00662,-57.54848,2024-06-01,Se Realiza Seguimiento del Evento,Corrientes,2024
-38.034611,-57.5634205,2024-06-01,Se Realiza Seguimiento del Evento,Los Platanos,2024
-38.02471,-57.60857,2024-06-01,Se Realiza Seguimiento del Evento,Polonia,2024
-38.001664,-57.5941266,2024-06-01,Se Realiza Seguimiento del Evento,Solis,2024
-38.001464,-57.542916,2024-06-01,Hallazgo Automotor,San Martin,2024
-38.03877,-57.58825,2024-06-01,Hallazgo Automotor,Sicilia,2024
-37.966872,-57.6224621,2024-06-01,Asiste Policia y Libera,Ramon Carrillo,2024
-37.95795,-57.62665,2024-06-01,Se Realiza Seguimiento del Evento,Ramon Carrillo,2024
-38.008686,-57.5332108,2024-06-01,Asiste Policia y Libera,Avenida Patricio Peralta Ramos,2024
-38.00048,-57.6044,2024-06-01,Hallazgo Automotor,Labarden,2024
-38.00713,-57.54748,2024-06-01,No Asiste,Falucho,2024
-38.015299,-57.5883111,2024-06-01,Asiste Policia y Libera,Ratery Ingeniero,2024
-37.993294,-57.5702898,2024-06-01,Asiste Policia y Libera,La Pampa,2024
-37.96568,-57.61582,2024-06-01,Asiste Policia y Libera,Portugal,2024
-37.9573,-57.63456,2024-06-01,Asiste Policia y Libera,Belgrano,2024
-37.95407,-57.62067,2024-06-01,Hallazgo Automotor,Avenida Libertad,2024
-37.96841,-57.58212,2024-06-01,Asiste Policia y Libera,Aragon,2024
-38.02957,-57.5431159,2024-06-01,Asiste Policia y Libera,General Ignacio Rivas,2024
-37.95019,-57.60608,2024-07-01,Se Realiza Seguimiento del Evento,Maipu,2024
-37.95231,-57.6107159,2024-07-01,Asiste Policia y Libera,Guayana,2024
-38.010088,-57.5371577,2024-07-01,Asiste Policia y Libera,Primera Junta,2024
-38.02986,-57.58779,2024-07-01,No Asiste,Arana Y Goiri,2024
-38.01326,-57.5397985,2024-07-01,Asiste Policia y Libera,Maria Adelina Funes De Millan,2024
-38.03469,-57.59195,2024-07-01,No Asiste,Genova,2024
-37.974118,-57.5943871,2024-07-01,Asiste Policia y Libera,Arturo Alio,2024
-38.01906,-57.56134,2024-07-01,Asiste Policia y Libera,Santiago Del Estero,2024
-38.03121,-57.54867,2024-07-01,Se Realiza Seguimiento del Evento,Pringles,2024
-38.00463,-57.54547,2024-07-01,LPR - Se realiza seguimiento del vehiculo,Entre Rios,2024
-38.02559,-57.60229,2024-07-01,LPR - Se realiza seguimiento del vehiculo,Napoles,2024
-38.04488,-57.59702,2024-07-01,LPR - Se realiza seguimiento del vehiculo,Manrique,2024
-38.01314,-57.5665124,2024-07-01,Asiste Policia y Libera,Hipolito Yrigoyen,2024
-37.99941,-57.57382,2024-07-01,No Asiste,Castelli Juan Jose,2024
-37.996101,-57.5556947,2024-07-01,No Asiste,Jujuy,2024
-38.03326,-57.58327,2024-07-01,Asiste Policia y Libera,Ambrosio Bestoso,2024
-38.01564,-57.5416617,2024-07-01,Asiste Policia y Libera,Avellaneda Nicolas,2024
-38.016362,-57.5690794,2024-07-01,Asiste Policia y Libera,Laprida,2024
-38.00025,-57.54755,2024-07-01,Asiste Policia y Libera,Cordoba,2024
-37.96777,-57.61613,2024-07-01,No Asiste,Republica Arabe Siria,2024
-38.00763,-57.54649,2024-07-01,Asiste Policia y Libera,Buenos Aires,2024
-38.02174,-57.63313,2024-07-01,Asiste Policia y Libera,Catriel Cirpriano,2024
-38.006882,-57.5700073,2024-07-01,Asiste Policia y Libera,Matheu Domingo,2024
-38.01176,-57.5929,2024-07-01,LPR - Se realiza seguimiento del vehiculo,Polonia,2024
-37.95005,-57.64845,2024-07-01,LPR - Se realiza seguimiento del vehiculo,Bolivar,2024
-37.965956,-57.6104459,2024-07-01,Secuestro De Vehiculo,Onesimo Leguizamon,2024
-38.04551,-57.57929,2024-07-01,Asiste Policia y Libera,Sicilia,2024
-37.95507,-57.58338,2024-07-01,Asiste Policia y Libera,Francisco Angel Rizzuto,2024
-38.044272,-57.5928084,2024-07-01,No Asiste,Benito Linch,2024
-38.0005,-57.56064,2024-07-01,No Asiste,España,2024
-38.034699,-57.5849654,2024-07-01,Asiste Policia y Libera,De La Plaza Fortunato,2024
-38.035771,-57.5593685,2024-07-01,Asiste Policia y Libera,Jose Hernandez,2024
-38.04908,-57.56399,2024-07-01,No Asiste,Triunvirato,2024
-37.99228,-57.57227,2024-07-01,No Asiste,Don Bosco,2024
-38.00937,-57.54086,2024-07-01,No Asiste,Brown Almirante,2024
-37.978182,-57.5863716,2024-07-01,Asiste Policia y Libera,Republica Del Libano,2024
-38.03573,-57.57313,2024-07-01,Detencion,Hipolito Bouchard,2024
-38.01021,-57.60766,2024-07-01,LPR - Se realiza seguimiento del vehiculo,Vignolo Antonio,2024
-38.01314,-57.5665124,2024-07-01,Se Realiza Seguimiento del Evento,Dorrego,2024
-38.07926,-57.56347,2024-07-01,Se Realiza Seguimiento del Evento,Las Margaritas,2024
-37.95922,-57.54027,2024-07-01,Se Realiza Seguimiento del Evento,Libres Del Sur,2024
-38.024153,-57.5989053,2024-07-01,Se Realiza Seguimiento del Evento,Belgrano,2024
-38.049134,-57.5658079,2024-07-01,No Asiste,Bosch Elisa,2024
-38.07022,-57.57265,2024-07-01,No Asiste,El Jilguero,2024
-37.99033,-57.58071,2024-07-01,No Asiste,Avenida Colon,2024
-38.01473301177618,-57.545340531789634,2024-07-01,Asiste Policia y Libera,Alvarado Rudecindo,2024
-38.00806,-57.58845,2024-07-01,No Asiste,Polonia,2024
-38.054695,-57.5958772,2024-07-01,Asiste Policia y Libera,Jose Marti,2024
-38.02309,-57.63474,2024-07-01,Asiste Policia y Libera,Manuel Baigorrita,2024
-37.99534,-57.55505,2024-07-01,Asiste Policia y Libera,San Martin,2024
-37.974597,-57.5890884,2024-07-01,Asiste Policia y Libera,Venticinco de 05,2024
-37.984941,-57.5777741,2024-07-01,Asiste Policia y Libera,Guillermo Marconi Ingeniero,2024
-38.04136,-57.58482,2024-07-01,Asiste Policia y Libera,General Rafael De Riego,2024
-38.06382,-57.56186,2024-07-01,Asiste Policia y Libera,General Mosconi,2024
-37.97307,-57.61478,2024-07-01,Asiste Policia y Libera,Falucho,2024
-38.022444,-57.5712096,2024-07-01,Asiste Policia y Libera,Almafuerte,2024
-38.01497,-57.5650424,2024-07-01,Asiste Policia y Libera,Hipolito Yrigoyen,2024
-37.95898,-57.58651,2024-07-01,Asiste Policia y Libera,Luciano Arrue,2024
-38.010241,-57.5457799,2024-07-01,Asiste Policia y Libera,Arenales,2024
-38.025547,-57.562426,2024-07-01,Detencion,Avenida Juan B. Justo,2024
-38.01311,-57.60306,2024-07-01,LPR - Se realiza seguimiento del vehiculo,Hipolito Bouchard,2024
-37.98042,-57.58227,2024-07-01,Asiste Policia y Libera,Champagnat,2024
-37.9912,-57.54727,2024-07-01,Asiste Policia y Libera,Avenida Libertad,2024
-37.956048,-57.5458781,2024-07-01,Asiste Policia y Libera,Belgrano,2024
-38.02169,-57.56768,2024-07-01,Asiste Policia y Libera,Antonio Valentini,2024
-38.02715,-57.5810893,2024-07-01,Asiste Policia y Libera,San Salvador,2024
-37.974118,-57.5943871,2024-07-01,Asiste Policia y Libera,Armenia,2024
-38.02516,-57.57515,2024-07-01,Asiste Policia y Libera,Juana Manso,2024
-38.02715,-57.5810893,2024-07-01,Asiste Policia y Libera,Jacinto Peralta Ramos,2024
-38.00417,-57.55775,2024-07-01,Asiste Policia y Libera,Alberti Manuel,2024
-37.99176,-57.55077,2024-07-01,Asiste Policia y Libera,Salta,2024
-38.011097,-57.592101,2024-07-01,Asiste Policia y Libera,Herminia Brumana,2024
-37.955476,-57.654964,2024-07-01,Asiste Policia y Libera,Willian C Morris,2024
-37.954129,-57.6365989,2024-07-01,Asiste Policia y Libera,Avenida Pedro Luro,2024
-38.02172,-57.58254,2024-07-01,Asiste Policia y Libera,Friuli,2024
-38.05771,-57.58952,2024-07-01,Asiste Policia y Libera,Calle 75,2024
-37.98961,-57.55042,2024-07-01,LPR - Se realiza seguimiento del vehiculo,Jujuy,2024
-38.02685,-57.54373,2024-07-01,LPR - Se realiza seguimiento del vehiculo,General Lavalle Juan,2024
-38.005884,-57.5720202,2024-07-01,LPR - Se realiza seguimiento del vehiculo,Guido Tomas,2024
-38.00056,-57.55537,2024-07-01,Asiste Policia y Libera,Avenida Colon,2024
-38.05962,-57.55188,2024-07-01,No Asiste,Luis Vernet,2024
-37.98995,-57.56339,2024-07-01,No Asiste,Avenida Pedro Luro,2024
-37.965546,-57.5534873,2024-07-01,No Asiste,Juana Manso,2024
-38.03476,-57.58841,2024-07-01,Asiste Policia y Libera,Puan,2024
-38.02562,-57.60396,2024-07-01,Hallazgo Automotor,Osvaldo Magnasco,2024
-37.99412,-57.55267,2024-07-01,No Asiste,Venticinco de 05,2024
-38.0001,-57.54323,2024-07-01,No Asiste,Corrientes,2024
-38.023245,-57.5948315,2024-07-01,No Asiste,Ciudad De Dolores,2024
-37.991873,-57.5909153,2024-07-01,No Asiste,Remedios De Escalada,2024
-38.03052,-57.57831,2024-07-01,Asiste Policia y Libera,Juan Bautista Azopardo,2024
-37.95005,-57.64845,2024-07-01,Asiste Policia y Libera,Bolivar,2024
-38.0638,-57.56018,2024-07-01,LPR - Se realiza seguimiento del vehiculo,Willian C Morris,2024
-37.95064,-57.54163,2024-07-01,LPR - Se realiza seguimiento del vehiculo,Carlos Tejedor,2024
-38.0203,-57.59014,2024-07-01,Asiste Policia y Libera,Pehuajo,2024
-37.99161,-57.58037,2024-07-01,Asiste Policia y Libera,Chile,2024
-38.02796,-57.59388,2024-07-01,Asiste Policia y Libera,De La Plaza Fortunato,2024
-38.010088,-57.5371577,2024-07-01,Asiste Policia y Libera,Manuel Quintana,2024
-38.00053,-57.54918,2024-07-01,Asiste Policia y Libera,Belgrano,2024
-38.00571,-57.59577,2024-07-01,Asiste Policia y Libera,Cipreses,2024
-37.999032,-57.5521837,2024-07-01,No Asiste,La Rioja,2024
-37.989619,-57.5504221,2024-07-01,Asiste Policia y Libera,Jujuy,2024
-38.011749,-57.5427843,2024-07-01,Asiste Policia y Libera,20 De Setiembre,2024
-38.03136,-57.5963607,2024-07-01,Asiste Policia y Libera,Hipolito Bouchard,2024
-38.03399,-57.59627,2024-07-01,Asiste Policia y Libera,Mariano Castex,2024
-38.09914,-57.57951,2024-07-01,Asiste Policia y Libera,Calle 10 Bis,2024
-38.00105,-57.58379,2024-07-01,Asiste Policia y Libera,Primera Junta,2024
-37.956048,-57.5458781,2024-07-01,Asiste Policia y Libera,Jose Ingenieros,2024
-37.99997,-57.61191,2024-07-01,Asiste Policia y Libera,Hernandarias,2024
-38.03053,-57.58859,2024-07-01,Asiste Policia y Libera,Gonzalez Chavez,2024
-38.04183,-57.56506,2024-07-01,Asiste Policia y Libera,Hipolito Bouchard,2024
-38.02509,-57.57864,2024-07-01,No Asiste,Jacinto Peralta Ramos,2024
-38.00521,-57.56009,2024-07-01,No Asiste,Garay Juan De,2024
-38.00695,-57.5453,2024-07-01,No Asiste,España,2024
-37.976797,-57.5712096,2024-07-01,Asiste Policia y Libera,Guillermo Marconi Ingeniero,2024
-38.029104,-57.5370839,2024-07-01,Asiste Policia y Libera,Almafuerte,2024
